x,y,z
-1924.28,-2541.72,-11.0904
-1909.63,-2552.75,-11.1385
-1701.1,-2451.62,-10.6973
-1670.43,-2438.74,-10.6411
-1651.89,-2441.69,-10.6539
-1633.38,-2444.5,-10.6662
-1617.32,-2450.36,-10.6918
-1598.12,-2453.38,-10.705
-1575.33,-2449.08,-10.6862
-1559.31,-2454.57,-10.7102
-1543.03,-2460.11,-10.7343
-1519.73,-2455.78,-10.7154
-1501.64,-2457.51,-10.723
-1479.21,-2452.41,-10.7007
-1458.94,-2450.57,-10.6927
-1442.33,-2455.75,-10.7153
-1426.17,-2460.54,-10.7362
-1402.06,-2451.34,-10.6961
-1375.68,-2438.73,-10.641
-1357.73,-2439.61,-10.6449
-1339.83,-2440.37,-10.6482
-1317.68,-2434.22,-10.6214
-1298,-2431.17,-10.6081
-1284,-2438.6,-10.6405
-1265.56,-2439.21,-10.6431
-1249.92,-2442.77,-10.6587
-1231.54,-2443.13,-10.6602
-1213.11,-2447.87,-10.6809
-1191.98,-2440.43,-10.6485
-1174.69,-2439.93,-10.6463
-1159.93,-2446.98,-10.677
-1140.76,-2442.74,-10.6585
-1122.88,-2442.21,-10.6562
-1108.81,-2448.63,-10.6842
-1088.19,-2440.35,-10.6481
-1065.63,-2428.46,-10.5962
-1050.05,-2430.88,-10.6068
-1034.49,-2433.2,-10.6169
-1018.46,-2435.61,-10.6274
-999.87,-2430.34,-10.6044
-982.173,-2428.91,-10.5982
-968.419,-2434.43,-10.6223
-952.941,-2436.24,-10.6302
-936.774,-2438.21,-10.6388
-921.553,-2439.73,-10.6454
-905.409,-2441.5,-10.6531
-887.243,-2435.4,-10.6265
-871.871,-2436.69,-10.6321
-854.721,-2434.28,-10.6216
-838.096,-2431.6,-10.6099
-820.251,-2425.01,-10.5812
-803.303,-2422.25,-10.5691
-789.356,-2426.83,-10.5891
-770.058,-2416.24,-10.5429
-754.954,-2416.81,-10.5454
-742.209,-2424.94,-10.5808
-724.338,-2417.81,-10.5497
-709.291,-2418.1,-10.551
-693.57,-2418.49,-10.5527
-679.647,-2422.44,-10.57
-666.992,-2430.1,-10.6034
-650.231,-2426.36,-10.5871
-633.223,-2418.45,-10.5526
-619.533,-2422,-10.568
-603.925,-2421.81,-10.5672
-589.038,-2421.36,-10.5652
-573.712,-2420.93,-10.5634
-557.977,-2416.39,-10.5436
-542.312,-2411.76,-10.5233
-527.112,-2411.03,-10.5202
-512.402,-2410.11,-10.5162
-497.027,-2409.24,-10.5124
-479.835,-2408.65,-10.5098
-445.694,-2378.58,-10.3786
-449.842,-2467.3,-10.7657
-425.412,-2500.04,-10.9086
-437.211,-2660.29,-11.6078
-419.188,-2732,-11.9207
-408.218,-3016.47,-13.1619
-419.932,-3216.67,-14.0355
-413.861,-3487.5,-15.2172
-394.884,-3875.9,-16.9119
-343.402,-5461.16,-23.829
-310.864,-5471.12,-23.8724
-279.793,-5480.81,-23.9147
-248.423,-5474.31,-23.8864
-215.667,-5483.71,-23.9273
-185.463,-5524.84,-24.1068
-152.176,-5509.85,-24.0414
-120.478,-5510.63,-24.0448
-89.4199,-5551.23,-24.222
-56.3417,-5543.66,-24.1889
-24.3092,-5511.89,-24.0503
7.36659,-5487.94,-23.9458
39.8717,-5471.8,-23.8754
104.698,-5486.95,-23.9415
573.921,-1190.91,-5.19637
577.247,-1180.4,-5.15052
583.139,-1175.27,-5.12813
588.991,-1170.11,-5.10561
597.419,-1170.32,-5.10654
615.829,-1172.05,-5.11407
3445.56,-3979.64,-17.3646
3500.86,-3272.16,-14.2776
3442.6,-2928.95,-12.78
3532.58,-2971.22,-12.9645
1500.34,-1172.25,-5.11495
1500.72,-1158.71,-5.05588
1503.8,-1144.84,-4.99533
