x,y,z
1219.17,-1955.01,-0
1221.85,-1934.43,-0
1220.02,-1907.15,-0
1219.56,-1883.67,-0
1223.57,-1861.95,-0
1222.65,-1838.59,-0
1224.09,-1818.37,-0
1223.27,-1794.77,-0
1222.21,-1771.24,-0
1223.22,-1751.06,-0
1228.15,-1737.82,-0
1230.98,-1721.09,-0
1229.14,-1697.78,-0
1229.42,-1677.77,-0
1226.66,-1654.96,-0
1230.69,-1636.98,-0
1233.57,-1622.27,-0
1234.19,-1604.17,-0
1232.33,-1582.84,-0
1233.99,-1566.3,-0
1240.04,-1556.41,-0
1240.04,-1538.47,-0
1238.76,-1518.91,-0
1241.11,-1504.04,-0
1240.34,-1486.49,-0
1241.13,-1470.16,-0
1241.63,-1453.99,-0
1240.82,-1436.23,-0
1243.57,-1420.59,-0
1246.42,-1407.42,-0
1257.17,-1403.21,-0
1252.73,-1382.98,-0
1242.97,-1356.7,-0
1242.6,-1340.72,-0
1242.08,-1324.8,-0
1243.8,-1312.18,-0
1245.67,-1299.35,-0
1244.76,-1283.55,-0
1246.53,-1270.66,-0
1245,-1255.31,-0
1245.12,-1241.07,-0
1249.26,-1228.35,-0
1250.22,-1215.93,-0
1249.87,-1201.91,-0
1249.51,-1187.81,-0
1251.95,-1176.49,-0
1251.04,-1162.83,-0
1250.23,-1148.96,-0
1250.9,-1136.37,-0
1251.46,-1123.81,-0
1253.1,-1112.97,-0
1253.37,-1100.59,-0
1253.63,-1088.12,-0
1250.77,-1073.07,-0
1252.04,-1062.34,-0
1256.17,-1051.23,-0
1256.03,-1038.89,-0
1257.05,-1028.21,-0
1258.18,-1017.31,-0
1257.76,-1005.06,-0
1255.67,-991.61,-0
1254.77,-979.81,-0
1261.87,-973.918,-0
1262.68,-963.005,-0
1258.62,-948.504,-0
1262.18,-940.416,-0
1262.65,-929.704,-0
1261.5,-917.719,-0
1263.51,-908.113,-0
1263.57,-897.719,-0
1262.16,-885.84,-0
1263.23,-873.815,-0
1264.68,-864.641,-0
1266.24,-855.235,-0
1267.81,-845.717,-0
1267.64,-835.109,-0
1265.48,-823.805,-0
1273.49,-818.796,-0
1273.11,-808.242,-0
1265.88,-793.469,-0
1275.29,-789.699,-0
1274.62,-779.342,-0
1267.1,-764.763,-0
1269.76,-756.438,-0
1268.7,-746.445,-0
1269.52,-737.126,-0
1271.93,-728.939,-0
1270.88,-718.657,-0
1269.55,-708.776,-0
1271.85,-700.497,-0
